movie_id,title,overview,genres,keywords,cast,crew,vote_average,popularity,image info
1930,The Amazing Spider-Man,"['Peter', 'Parker', 'is', 'an', 'outcast', 'high', 'schooler', 'abandoned', 'by', 'his', 'parents', 'as', 'a', 'boy,', 'leaving', 'him', 'to', 'be', 'raised', 'by', 'his', 'Uncle', 'Ben', 'and', 'Aunt', 'May.', 'Like', 'most', 'teenagers,', 'Peter', 'is', 'trying', 'to', 'figure', 'out', 'who', 'he', 'is', 'and', 'how', 'he', 'got', 'to', 'be', 'the', 'person', 'he', 'is', 'today.', 'As', 'Peter', 'discovers', 'a', 'mysterious', 'briefcase', 'that', 'belonged', 'to', 'his', 'father,', 'he', 'begins', 'a', 'quest', 'to', 'understand', 'his', ""parents'"", 'disappearance', '–', 'leading', 'him', 'directly', 'to', 'Oscorp', 'and', 'the', 'lab', 'of', 'Dr.', 'Curt', 'Connors,', 'his', ""father's"", 'former', 'partner.', 'As', 'Spider-Man', 'is', 'set', 'on', 'a', 'collision', 'course', 'with', ""Connors'"", 'alter', 'ego,', 'The', 'Lizard,', 'Peter', 'will', 'make', 'life-altering', 'choices', 'to', 'use', 'his', 'powers', 'and', 'shape', 'his', 'destiny', 'to', 'become', 'a', 'hero.']","['Action', 'Adventure', 'Fantasy']","['lossoffather', 'vigilante', 'serum', 'marvelcomic', 'scientificexperiment', 'spiderbite', 'maskedvigilante', 'reboot', 'superpowers', 'geneticengineering', 'socialoutcast', 'duringcreditsstinger']","['AndrewGarfield', 'EmmaStone', 'RhysIfans']",['MarcWebb'],6.5,89.866276,"{'bar': 1.778, 'bfp': '/sLWUtbrpiLp23a0XDSiUiltdFPJ.jpg', 'bh': 1080, 'bw': 1920, 'lar': 10.767, 'lfp': '/ylXJZPFdyYxMeM2GytpCkIDhULE.png', 'lh': 86, 'lw': 926, 'par': 0.667, 'pfp': '/gsIkMf1VErbF0xtrgXEZXqLgsBG.jpg', 'ph': 2100, 'pw': 1400}"
20662,Robin Hood,"['When', 'soldier', 'Robin', 'happens', 'upon', 'the', 'dying', 'Robert', 'of', 'Loxley,', 'he', 'promises', 'to', 'return', 'the', ""man's"", 'sword', 'to', 'his', 'family', 'in', 'Nottingham.', 'There,', 'he', 'assumes', ""Robert's"", 'identity;', 'romances', 'his', 'widow,', 'Marion;', 'and', 'draws', 'the', 'ire', 'of', 'the', ""town's"", 'sheriff', 'and', 'King', ""John's"", 'henchman,', 'Godfrey.']","['Action', 'Adventure']","['robinhood', 'archer', 'knight', 'sherwoodforest', 'bowandarrow', 'middleages', 'medieval', 'kingofengland']","['RussellCrowe', 'CateBlanchett', 'MaxvonSydow']",['RidleyScott'],6.2,37.668301,"{'bar': 1.779, 'bfp': '/h7AKqgIh86HDgJIzENeR2ng1Knn.jpg', 'bh': 1124, 'bw': 2000, 'lar': 10.348, 'lfp': '/tWIbxkfDAPNnRUBSv9ZT8yJw754.png', 'lh': 408, 'lw': 4222, 'par': 0.667, 'pfp': '/v9ahDRbIlYvVDnToAKiRRqsKqPe.jpg', 'ph': 1500, 'pw': 1000}"
57158,The Hobbit: The Desolation of Smaug,"['The', 'Dwarves,', 'Bilbo', 'and', 'Gandalf', 'have', 'successfully', 'escaped', 'the', 'Misty', 'Mountains,', 'and', 'Bilbo', 'has', 'gained', 'the', 'One', 'Ring.', 'They', 'all', 'continue', 'their', 'journey', 'to', 'get', 'their', 'gold', 'back', 'from', 'the', 'Dragon,', 'Smaug.']","['Adventure', 'Fantasy']","['elves', 'dwarves', 'orcs', 'hobbit', 'dragon', 'wizard', 'swordandsorcery']","['MartinFreeman', 'IanMcKellen', 'RichardArmitage']",['PeterJackson'],7.6,94.370564,"{'bar': 1.778, 'bfp': '/bSQjIZO9aJCJBqxGX3Sx2xtujzT.jpg', 'bh': 1080, 'bw': 1920, 'lar': 2.703, 'lfp': '/wMdtNym4dHniWMZ0UeogJFUI4oN.png', 'lh': 172, 'lw': 465, 'par': 0.667, 'pfp': '/60O2sdzZcPX8vXyDOYHi7exrnil.jpg', 'ph': 1500, 'pw': 1000}"
2268,The Golden Compass,"['After', 'overhearing', 'a', 'shocking', 'secret,', 'precocious', 'orphan', 'Lyra', 'Belacqua', 'trades', 'her', 'carefree', 'existence', 'roaming', 'the', 'halls', 'of', 'Jordan', 'College', 'for', 'an', 'otherworldly', 'adventure', 'in', 'the', 'far', 'North,', 'unaware', 'that', ""it's"", 'part', 'of', 'her', 'destiny.']","['Adventure', 'Fantasy']","['england', 'compass', 'experiment', 'lordship', 'uncle', 'polarbear', 'orphan', 'animal', 'basedonyoungadultnovel']","['DakotaBlueRichards', 'NicoleKidman', 'DanielCraig']",['ChrisWeitz'],5.8,42.990906,"{'bar': 1.778, 'bfp': '/szAuHzSVFzamjCkkulopJZQVNYd.jpg', 'bh': 1080, 'bw': 1920, 'lar': 2.204, 'lfp': '/6tLTKzpV6MJwiCK47d4CHOxOW8w.png', 'lh': 540, 'lw': 1190, 'par': 0.667, 'pfp': '/gT8F02UnUOYqaThQOiY07WOgeBB.jpg', 'ph': 1500, 'pw': 1000}"
254,King Kong,"['In', '1933', 'New', 'York,', 'an', 'overly', 'ambitious', 'movie', 'producer', 'coerces', 'his', 'cast', 'and', 'hired', 'ship', 'crew', 'to', 'travel', 'to', 'mysterious', 'Skull', 'Island,', 'where', 'they', 'encounter', 'Kong,', 'a', 'giant', 'ape', 'who', 'is', 'immediately', 'smitten', 'with', 'the', 'leading', 'lady.']","['Adventure', 'Drama', 'Action']","['filmbusiness', 'screenplay', 'showbusiness', 'filmmaking', 'filmproducer', 'exoticisland', 'monster', 'indigenous', 'ship', 'dinosaur']","['NaomiWatts', 'JackBlack', 'AdrienBrody']",['PeterJackson'],6.6,61.22601,"{'bar': 1.78, 'bfp': '/mRM2NB0i3wv4HqxXvwIjEVi4Qqq.jpg', 'bh': 1685, 'bw': 3000, 'lar': 3.257, 'lfp': '/tGThp4cwLRuL3d946S75lCD0zMu.png', 'lh': 393, 'lw': 1280, 'par': 0.667, 'pfp': '/lBtlVlECMW98tz3a3O1C2s1vric.jpg', 'ph': 1500, 'pw': 1000}"
597,Titanic,"['84', 'years', 'later,', 'a', '101-year-old', 'woman', 'named', 'Rose', 'DeWitt', 'Bukater', 'tells', 'the', 'story', 'to', 'her', 'granddaughter', 'Lizzy', 'Calvert,', 'Brock', 'Lovett,', 'Lewis', 'Bodine,', 'Bobby', 'Buell', 'and', 'Anatoly', 'Mikailavich', 'on', 'the', 'Keldysh', 'about', 'her', 'life', 'set', 'in', 'April', '10th', '1912,', 'on', 'a', 'ship', 'called', 'Titanic', 'when', 'young', 'Rose', 'boards', 'the', 'departing', 'ship', 'with', 'the', 'upper-class', 'passengers', 'and', 'her', 'mother,', 'Ruth', 'DeWitt', 'Bukater,', 'and', 'her', 'fiancé,', 'Caledon', 'Hockley.', 'Meanwhile,', 'a', 'drifter', 'and', 'artist', 'named', 'Jack', 'Dawson', 'and', 'his', 'best', 'friend', 'Fabrizio', 'De', 'Rossi', 'win', 'third-class', 'tickets', 'to', 'the', 'ship', 'in', 'a', 'game.', 'And', 'she', 'explains', 'the', 'whole', 'story', 'from', 'departure', 'until', 'the', 'death', 'of', 'Titanic', 'on', 'its', 'first', 'and', 'last', 'voyage', 'April', '15th,', '1912', 'at', '2:20', 'in', 'the', 'morning.']","['Drama', 'Romance', 'Thriller']","['shipwreck', 'iceberg', 'ship', 'panic', 'titanic', 'oceanliner', 'epic', 'richwoman-poorman', 'love', 'disaster', 'tragiclove', 'classdifferences', 'imax', 'starcrossedlovers', 'steerage', 'salvage', 'richsnob', '3d', '1910s']","['KateWinslet', 'LeonardoDiCaprio', 'FrancesFisher']",['JamesCameron'],7.5,100.025899,"{'bar': 1.778, 'bfp': '/6VmFqApQRyZZzmiGOQq2C92jyvH.jpg', 'bh': 1080, 'bw': 1920, 'lar': 4.614, 'lfp': '/abEABmXQiBOfpgLE7CyEBYQqCOL.png', 'lh': 277, 'lw': 1278, 'par': 0.667, 'pfp': '/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg', 'ph': 1500, 'pw': 1000}"
271110,Captain America: Civil War,"['Following', 'the', 'events', 'of', 'Age', 'of', 'Ultron,', 'the', 'collective', 'governments', 'of', 'the', 'world', 'pass', 'an', 'act', 'designed', 'to', 'regulate', 'all', 'superhuman', 'activity.', 'This', 'polarizes', 'opinion', 'amongst', 'the', 'Avengers,', 'causing', 'two', 'factions', 'to', 'side', 'with', 'Iron', 'Man', 'or', 'Captain', 'America,', 'which', 'causes', 'an', 'epic', 'battle', 'between', 'former', 'allies.']","['Adventure', 'Action', 'ScienceFiction']","['civilwar', 'war', 'marvelcomic', 'sequel', 'superhero', 'basedoncomicbook', 'imax', 'aftercreditsstinger', 'duringcreditsstinger', 'marvelcinematicuniverse', '3d']","['ChrisEvans', 'RobertDowneyJr.', 'ScarlettJohansson']",['AnthonyRusso'],7.1,198.372395,"{'bar': 1.778, 'bfp': '/7FWlcZq3r6525LWOcvO9kNWurN1.jpg', 'bh': 2160, 'bw': 3840, 'lar': 3.035, 'lfp': '/b0RA6crfrFTvUPEJqQxcw5nvrnV.png', 'lh': 1300, 'lw': 3945, 'par': 0.667, 'pfp': '/rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg', 'ph': 3000, 'pw': 2000}"
44833,Battleship,"['When', 'mankind', 'beams', 'a', 'radio', 'signal', 'into', 'space,', 'a', 'reply', 'comes', 'from', '‘Planet', 'G’,', 'in', 'the', 'form', 'of', 'several', 'alien', 'crafts', 'that', 'splash', 'down', 'in', 'the', 'waters', 'off', 'Hawaii.', 'Lieutenant', 'Alex', 'Hopper', 'is', 'a', 'weapons', 'officer', 'assigned', 'to', 'the', 'USS', 'John', 'Paul', 'Jones,', 'part', 'of', 'an', 'international', 'naval', 'coalition', 'which', 'becomes', 'the', ""world's"", 'last', 'hope', 'for', 'survival', 'as', 'they', 'engage', 'the', 'hostile', 'alien', 'force', 'of', 'unimaginable', 'strength.', 'While', 'taking', 'on', 'the', 'invaders,', 'Hopper', 'must', 'also', 'try', 'to', 'live', 'up', 'to', 'the', 'potential', 'his', 'brother,', 'and', 'his', ""fiancée's"", 'father,', 'Admiral', 'Shane,', 'expect', 'of', 'him.']","['Thriller', 'Action', 'Adventure', 'ScienceFiction']","['fight', 'u.s.navy', 'mindreading', 'hongkong', 'soccer', 'scientist', 'fictionalwar', 'naval', 'armada', 'battleship', 'navalcombat', 'jdsmyoko', 'lostcommunication', 'taser', 'buoy', 'communicationsexpert', 'jointchiefsofstaff', 'crashlanding', 'jetfighterpilot', 'navylieutenant', 'permissiontomarry', 'ussjohnpauljones', 'basedonboardgame', 'aftercreditsstinger', 'mightymo', 'ussmissouri']","['TaylorKitsch', 'AlexanderSkarsgård', 'Rihanna']",['PeterBerg'],5.5,64.928382,"{'bar': 1.778, 'bfp': '/hgFIvyAAPvQ72jGOkAry6ZtDQo3.jpg', 'bh': 1080, 'bw': 1920, 'lar': 5.461, 'lfp': '/fS3gGw86eQD3y5Wmxr50laSLpQ3.png', 'lh': 293, 'lw': 1600, 'par': 0.667, 'pfp': '/bCYuM18r8G8pOlHf6yYxnFU9IJ4.jpg', 'ph': 3000, 'pw': 2000}"
135397,Jurassic World,"['Twenty-two', 'years', 'after', 'the', 'events', 'of', 'Jurassic', 'Park,', 'Isla', 'Nublar', 'now', 'features', 'a', 'fully', 'functioning', 'dinosaur', 'theme', 'park,', 'Jurassic', 'World,', 'as', 'originally', 'envisioned', 'by', 'John', 'Hammond.']","['Action', 'Adventure', 'ScienceFiction', 'Thriller']","['monster', 'dna', 'tyrannosaurusrex', 'velociraptor', 'island', 'sequel', 'suspense', 'disaster', 'escape', 'dinosaur', 'amusementpark', 'animalattack', 'themepark', 'jurassicpark', '3d', 'animalhorror']","['ChrisPratt', 'BryceDallasHoward', 'IrrfanKhan']",['ColinTrevorrow'],6.5,418.708552,"{'bar': 1.778, 'bfp': '/yOCRqvrRrxbs5FYq2pX1KtLJwmR.jpg', 'bh': 1080, 'bw': 1920, 'lar': 1.335, 'lfp': '/5Aq9mlBL0MX2jRzVW3SXNqeBH3B.png', 'lh': 248, 'lw': 331, 'par': 0.667, 'pfp': '/rhr4y79GpxQF9IsfJItRXVaoGs4.jpg', 'ph': 3000, 'pw': 2000}"
37724,Skyfall,"['When', ""Bond's"", 'latest', 'assignment', 'goes', 'gravely', 'wrong', 'and', 'agents', 'around', 'the', 'world', 'are', 'exposed,', 'MI6', 'is', 'attacked', 'forcing', 'M', 'to', 'relocate', 'the', 'agency.', 'These', 'events', 'cause', 'her', 'authority', 'and', 'position', 'to', 'be', 'challenged', 'by', 'Gareth', 'Mallory,', 'the', 'new', 'Chairman', 'of', 'the', 'Intelligence', 'and', 'Security', 'Committee.', 'With', 'MI6', 'now', 'compromised', 'from', 'both', 'inside', 'and', 'out,', 'M', 'is', 'left', 'with', 'one', 'ally', 'she', 'can', 'trust:', 'Bond.', '007', 'takes', 'to', 'the', 'shadows', '-', 'aided', 'only', 'by', 'field', 'agent,', 'Eve', '-', 'following', 'a', 'trail', 'to', 'the', 'mysterious', 'Silva,', 'whose', 'lethal', 'and', 'hidden', 'motives', 'have', 'yet', 'to', 'reveal', 'themselves.']","['Action', 'Adventure', 'Thriller']","['spy', 'secretagent', 'sociopath', 'killer', 'artgallery', 'britishsecretservice', 'istanbulturkey', 'imax', 'uzi', 'boobytrap', 'impersonatingapoliceofficer', 'macao']","['DanielCraig', 'JudiDench', 'JavierBardem']",['SamMendes'],6.9,93.004993,"{'bar': 1.778, 'bfp': '/hoQhlAskVNgLQhArnH7reWP4pUp.jpg', 'bh': 2160, 'bw': 3840, 'lar': 3.969, 'lfp': '/1IadNNpgusc5Hqjdknap6qFU4WL.svg', 'lh': 259, 'lw': 1028, 'par': 0.667, 'pfp': '/iANstMt9B4unvLMLLOWnBnZIt9b.jpg', 'ph': 3000, 'pw': 2000}"
558,Spider-Man 2,"['Peter', 'Parker', 'is', 'going', 'through', 'a', 'major', 'identity', 'crisis.', 'Burned', 'out', 'from', 'being', 'Spider-Man,', 'he', 'decides', 'to', 'shelve', 'his', 'superhero', 'alter', 'ego,', 'which', 'leaves', 'the', 'city', 'suffering', 'in', 'the', 'wake', 'of', 'carnage', 'left', 'by', 'the', 'evil', 'Doc', 'Ock.', 'In', 'the', 'meantime,', 'Parker', 'still', ""can't"", 'act', 'on', 'his', 'feelings', 'for', 'Mary', 'Jane', 'Watson,', 'a', 'girl', ""he's"", 'loved', 'since', 'childhood.']","['Action', 'Adventure', 'Fantasy']","['dualidentity', ""loveofone'slife"", 'pizzaboy', 'marvelcomic', 'sequel', 'superhero', 'doctor', 'scientist', 'tentacle', 'death', 'supervillain']","['TobeyMaguire', 'KirstenDunst', 'JamesFranco']",['SamRaimi'],6.7,35.149586,"{'bar': 1.778, 'bfp': '/6al048Lat3eLVQOuKtc9h6Tu94d.jpg', 'bh': 1080, 'bw': 1920, 'lar': 4.961, 'lfp': '/dsSCUATPalvZKKYLEWesaQ0HLEA.png', 'lh': 127, 'lw': 630, 'par': 0.667, 'pfp': '/olxpyq9kJAZ2NU1siLshhhXEPR7.jpg', 'ph': 3000, 'pw': 2000}"
68721,Iron Man 3,"['When', 'Tony', ""Stark's"", 'world', 'is', 'torn', 'apart', 'by', 'a', 'formidable', 'terrorist', 'called', 'the', 'Mandarin,', 'he', 'starts', 'an', 'odyssey', 'of', 'rebuilding', 'and', 'retribution.']","['Action', 'Adventure', 'ScienceFiction']","['terrorist', 'waronterror', 'tennessee', 'malibu', 'marvelcomic', 'superhero', 'basedoncomicbook', 'tonystark', 'ironman', 'aftercreditsstinger', 'marvelcinematicuniverse', 'mandarin', '3d', 'warmachine', 'ironpatriot', 'extremis']","['RobertDowneyJr.', 'GwynethPaltrow', 'DonCheadle']",['ShaneBlack'],6.8,77.68208,"{'bar': 1.778, 'bfp': '/aFTYFqrWp4RS46Twm87l5e0ItYb.jpg', 'bh': 2160, 'bw': 3840, 'lar': 4.335, 'lfp': '/ddMT4hpRZYqh1LEGi3ykpJ8blZ8.png', 'lh': 310, 'lw': 1344, 'par': 0.667, 'pfp': '/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg', 'ph': 2100, 'pw': 1400}"
12155,Alice in Wonderland,"['Alice,', 'an', 'unpretentious', 'and', 'individual', '19-year-old,', 'is', 'betrothed', 'to', 'a', 'dunce', 'of', 'an', 'English', 'nobleman.', 'At', 'her', 'engagement', 'party,', 'she', 'escapes', 'the', 'crowd', 'to', 'consider', 'whether', 'to', 'go', 'through', 'with', 'the', 'marriage', 'and', 'falls', 'down', 'a', 'hole', 'in', 'the', 'garden', 'after', 'spotting', 'an', 'unusual', 'rabbit.', 'Arriving', 'in', 'a', 'strange', 'and', 'surreal', 'place', 'called', ""'Underland,'"", 'she', 'finds', 'herself', 'in', 'a', 'world', 'that', 'resembles', 'the', 'nightmares', 'she', 'had', 'as', 'a', 'child,', 'filled', 'with', 'talking', 'animals,', 'villainous', 'queens', 'and', 'knights,', 'and', 'frumious', 'bandersnatches.', 'Alice', 'realizes', 'that', 'she', 'is', 'there', 'for', 'a', 'reason', '–', 'to', 'conquer', 'the', 'horrific', 'Jabberwocky', 'and', 'restore', 'the', 'rightful', 'queen', 'to', 'her', 'throne.']","['Family', 'Fantasy', 'Adventure']","['basedonnovel', 'fictionalplace', 'queen', 'fantasy', 'aliceinwonderland', 'fantasyworld', '3d']","['MiaWasikowska', 'JohnnyDepp', 'AnneHathaway']",['TimBurton'],6.4,78.530105,"{'bar': 1.778, 'bfp': '/20pkC7yJdCV4J1IMKfsCT9QU7zV.jpg', 'bh': 1080, 'bw': 1920, 'lar': 1.985, 'lfp': '/68EAz3cW7bgNm4PDHMMoFIjKujr.png', 'lh': 1144, 'lw': 2271, 'par': 0.667, 'pfp': '/o0kre9wRCZz3jjSjaru7QU0UtFz.jpg', 'ph': 3000, 'pw': 2000}"
36668,X-Men: The Last Stand,"['When', 'a', 'cure', 'is', 'found', 'to', 'treat', 'mutations,', 'lines', 'are', 'drawn', 'amongst', 'the', 'X-Men', 'and', 'The', 'Brotherhood,', 'a', 'band', 'of', 'powerful', 'mutants', 'organized', 'under', ""Xavier's"", 'former', 'ally,', 'Magneto.']","['Adventure', 'Action', 'ScienceFiction', 'Thriller']","['mutant', 'marvelcomic', 'basedoncomicbook', 'superhuman', 'beast', 'cyclops', 'aftercreditsstinger']","['HughJackman', 'HalleBerry', 'IanMcKellen']",['BrettRatner'],6.3,3.857526,"{'bar': 1.778, 'bfp': '/5ho0a0fcJRUOhdg9h98NvsNRvzu.jpg', 'bh': 1080, 'bw': 1920, 'lar': 5.312, 'lfp': '/wBAID8DI02dGVUIcviHfDYacXLW.png', 'lh': 253, 'lw': 1344, 'par': 0.667, 'pfp': '/9JGPYfd8BAXi7eMaDBbqgkyliQq.jpg', 'ph': 1500, 'pw': 1000}"
62211,Monsters University,"['A', 'look', 'at', 'the', 'relationship', 'between', 'Mike', 'and', 'Sulley', 'during', 'their', 'days', 'at', 'Monsters', 'University', '—', 'when', 'they', ""weren't"", 'necessarily', 'the', 'best', 'of', 'friends.']","['Animation', 'Family']","['monster', 'dormitory', 'games', 'animation', 'bestfriend', 'university', 'scary', 'aftercreditsstinger']","['BillyCrystal', 'JohnGoodman', 'SteveBuscemi']",['DanScanlon'],7.0,89.186492,"{'bar': 1.778, 'bfp': '/mIpCxBWNz6SHCQBe2K2PFr5MB7f.jpg', 'bh': 2160, 'bw': 3840, 'lar': 2.522, 'lfp': '/5ZyeL4UARLkQNtyEG9HjN2Nxboj.png', 'lh': 533, 'lw': 1344, 'par': 0.667, 'pfp': '/upaMBEonGeZGQc3xtUVZOfe1lGl.jpg', 'ph': 2100, 'pw': 1400}"
8373,Transformers: Revenge of the Fallen,"['Sam', 'Witwicky', 'leaves', 'the', 'Autobots', 'behind', 'for', 'a', 'normal', 'life.', 'But', 'when', 'his', 'mind', 'is', 'filled', 'with', 'cryptic', 'symbols,', 'the', 'Decepticons', 'target', 'him', 'and', 'he', 'is', 'dragged', 'back', 'into', 'the', ""Transformers'"", 'war.']","['ScienceFiction', 'Action', 'Adventure']","['egypt', 'sun', 'chaos', 'symbol', 'artifact', 'transformers', 'tank', 'robot', 'imax', 'duringcreditsstinger']","['ShiaLaBeouf', 'MeganFox', 'JoshDuhamel']",['MichaelBay'],6.0,21.939663,"{'bar': 1.778, 'bfp': '/z0Q4R2h9Z94PXUpjPXL7HpjvvMF.jpg', 'bh': 1080, 'bw': 1920, 'lar': 2.014, 'lfp': '/4IhZj1AyoM9PgRVMDo1QDeECjXR.png', 'lh': 1275, 'lw': 2568, 'par': 0.667, 'pfp': '/hDdTUHlxq6AVOsLG6RVeKP6wGM8.jpg', 'ph': 3000, 'pw': 2000}"
91314,Transformers: Age of Extinction,"['As', 'humanity', 'picks', 'up', 'the', 'pieces,', 'following', 'the', 'conclusion', 'of', '""Transformers:', 'Dark', 'of', 'the', 'Moon,""', 'Autobots', 'and', 'Decepticons', 'have', 'all', 'but', 'vanished', 'from', 'the', 'face', 'of', 'the', 'planet.', 'However,', 'a', 'group', 'of', 'powerful,', 'ingenious', 'businessman', 'and', 'scientists', 'attempt', 'to', 'learn', 'from', 'past', 'Transformer', 'incursions', 'and', 'push', 'the', 'boundaries', 'of', 'technology', 'beyond', 'what', 'they', 'can', 'control', '-', 'all', 'while', 'an', 'ancient,', 'powerful', 'Transformer', 'menace', 'sets', 'Earth', 'in', 'his', 'cross-hairs.']","['ScienceFiction', 'Action', 'Adventure']","['sequel', 'alien', 'transformers', 'giantrobot', 'robot', 'imax', 'transformingrobot']","['MarkWahlberg', 'StanleyTucci', 'KelseyGrammer']",['MichaelBay'],5.8,116.840296,"{'bar': 1.778, 'bfp': '/h6wflubjTvlYgFUfcRKmZOPBPzM.jpg', 'bh': 2159, 'bw': 3839, 'lar': 4.422, 'lfp': '/mZU2mgx3pdqTIBTYM6RF3rxuPkm.png', 'lh': 289, 'lw': 1278, 'par': 0.667, 'pfp': '/owqV5Qo2DMMomfB1fS6xYWv3yEh.jpg', 'ph': 3000, 'pw': 2000}"
68728,Oz: The Great and Powerful,"['Oscar', 'Diggs,', 'a', 'small-time', 'circus', 'illusionist', 'and', 'con-artist,', 'is', 'whisked', 'from', 'Kansas', 'to', 'the', 'Land', 'of', 'Oz', 'where', 'the', 'inhabitants', 'assume', ""he's"", 'the', 'great', 'wizard', 'of', 'prophecy,', 'there', 'to', 'save', 'Oz', 'from', 'the', 'clutches', 'of', 'evil.']","['Fantasy', 'Adventure', 'Family']","['circus', 'witch', 'magic', 'hope', 'illusion', 'lost', 'magictrick', 'wizard', '3d']","['JamesFranco', 'MilaKunis', 'RachelWeisz']",['SamRaimi'],5.7,46.985445,"{'bar': 1.778, 'bfp': '/a4KUVG5P5hBSgAgHHindbnyubTF.jpg', 'bh': 1080, 'bw': 1920, 'lar': None, 'lfp': None, 'lh': None, 'lw': None, 'par': 0.667, 'pfp': '/mKNZnjve8wPXGmzL4QdLXDMDnDY.jpg', 'ph': 3000, 'pw': 2000}"
102382,The Amazing Spider-Man 2,"['For', 'Peter', 'Parker,', 'life', 'is', 'busy.', 'Between', 'taking', 'out', 'the', 'bad', 'guys', 'as', 'Spider-Man', 'and', 'spending', 'time', 'with', 'the', 'person', 'he', 'loves,', 'Gwen', 'Stacy,', 'high', 'school', 'graduation', 'cannot', 'come', 'quickly', 'enough.', 'Peter', 'has', 'not', 'forgotten', 'about', 'the', 'promise', 'he', 'made', 'to', 'Gwen’s', 'father', 'to', 'protect', 'her', 'by', 'staying', 'away,', 'but', 'that', 'is', 'a', 'promise', 'he', 'cannot', 'keep.', 'Things', 'will', 'change', 'for', 'Peter', 'when', 'a', 'new', 'villain,', 'Electro,', 'emerges,', 'an', 'old', 'friend,', 'Harry', 'Osborn,', 'returns,', 'and', 'Peter', 'uncovers', 'new', 'clues', 'about', 'his', 'past.']","['Action', 'Adventure', 'Fantasy']","['obsession', 'marvelcomic', 'sequel', 'basedoncomicbook', 'electrocution', 'medicalexperiment', 'electricity', 'superpowers']","['AndrewGarfield', 'EmmaStone', 'JamieFoxx']",['MarcWebb'],6.5,89.270217,"{'bar': 1.778, 'bfp': '/u7SeO6Y42P7VCTWLhpnL96cyOqd.jpg', 'bh': 2160, 'bw': 3840, 'lar': 7.387, 'lfp': '/nv2ZxnkeF1CGPtYBQDWTXawD4LD.png', 'lh': 173, 'lw': 1278, 'par': 0.667, 'pfp': '/c3e9e18SSlvFd1cQaGmUj5tqL5P.jpg', 'ph': 2100, 'pw': 1400}"
20526,TRON: Legacy,"['Sam', 'Flynn,', 'the', 'tech-savvy', 'and', 'daring', 'son', 'of', 'Kevin', 'Flynn,', 'investigates', 'his', ""father's"", 'disappearance', 'and', 'is', 'pulled', 'into', 'The', 'Grid.', 'With', 'the', 'help', 'of', 'a', 'mysterious', 'program', 'named', 'Quorra,', 'Sam', 'quests', 'to', 'stop', 'evil', 'dictator', 'Clu', 'from', 'crossing', 'into', 'the', 'real', 'world.']","['Adventure', 'Action', 'ScienceFiction']","['artificialintelligence', 'secretidentity', 'computerprogram', 'dystopia', 'computer', 'deception', 'duel', 'motorcycle', 'neonlight', 'autocracy']","['GarrettHedlund', 'JeffBridges', 'OliviaWilde']",['JosephKosinski'],6.3,73.79505,"{'bar': 1.778, 'bfp': '/zK7wNuUQ4w0QQp9FF20YTPVgpyN.jpg', 'bh': 2160, 'bw': 3840, 'lar': 2.785, 'lfp': '/1REQBg7DMBjb1de4CFnt7hBCXTf.png', 'lh': 284, 'lw': 791, 'par': 0.667, 'pfp': '/cVRYLT5gDwAtNZ0U1Qo5w1QXM6V.jpg', 'ph': 1500, 'pw': 1000}"
49013,Cars 2,"['Star', 'race', 'car', 'Lightning', 'McQueen', 'and', 'his', 'pal', 'Mater', 'head', 'overseas', 'to', 'compete', 'in', 'the', 'World', 'Grand', 'Prix', 'race.', 'But', 'the', 'road', 'to', 'the', 'championship', 'becomes', 'rocky', 'as', 'Mater', 'gets', 'caught', 'up', 'in', 'an', 'intriguing', 'adventure', 'of', 'his', 'own:', 'international', 'espionage.']","['Animation', 'Family', 'Adventure', 'Comedy']","['carrace', 'sequel', 'comedy', 'anthropomorphism', 'bestfriend', 'duringcreditsstinger']","['OwenWilson', 'LarrytheCableGuy', 'MichaelCaine']",['JohnLasseter'],5.8,49.98659,"{'bar': 1.778, 'bfp': '/jrlq8lWxB3OKjKwJ0kCjtg5fIII.jpg', 'bh': 1080, 'bw': 1920, 'lar': 1.154, 'lfp': '/iseU3IONfUAgfWdpyZc9TOfwfzt.png', 'lh': 745, 'lw': 860, 'par': 0.667, 'pfp': '/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg', 'ph': 1500, 'pw': 1000}"
